title,author,genre_1,genre_2,brank,rate,count
인어가 잠든 집,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",547,9.56,684.0
미스터 션샤인 1,김은숙,"소설, 소설, ","한국소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",548,9.77,72.0
관촌수필,이문구,"소설, ","한국소설, 한국소설일반, ",549,9.85,20.0
그녀가 공작저로 가야 했던 사정(외전),밀차,"소설, 소설, ","한국소설, 라이트노벨, 라이트노벨, 한국라이트노벨, ",550,9.51,26.0
빨강 머리 앤,루시 모드 몽고메리,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",451,9.74,993.0
젊은작가상 수상작품집 10주년 특별판,편혜영 외,"소설, ","한국소설, 한국소설일반, ",452,9.6,183.0
돌이킬 수 있는,문목하,"소설, 소설, 소설, 소설, ","한국소설, SF/과학소설, 한국소설, 미스터리/스릴러소설, 장르소설, SF/과학소설, 장르소설, 미스터리/스릴러소설, ",453,9.77,136.0
날씨가 좋으면 찾아가겠어요,이도우,"소설, ","한국소설, 한국소설일반, ",454,9.67,644.0
나무를 심은 사람,장 지오노,"소설, ","프랑스소설, 프랑스소설일반, ",455,9.79,73.0
세상에서 가장 약한 요괴,김동식,"소설, ","한국소설, 한국소설일반, ",456,9.4,31.0
연어,안도현,"소설, ","한국소설, 한국소설일반, ",457,9.24,142.0
너무 시끄러운 고독,보후밀 흐라발,"소설, ","그외유럽소설, 그외유럽소설, ",458,9.24,285.0
라플라스의 마녀,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",459,9.45,686.0
잃어버린 시간을 찾아서 세트,마르셀 프루스트,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",460,9.72,49.0
냉정과 열정 사이(Rosso),에쿠니 가오리,"소설, ","일본소설, 일본소설일반, ",461,9.67,84.0
공중그네,오쿠다 히데오,"소설, ","일본소설, 일본소설일반, ",462,8.6,473.0
종이달,가쿠타 미츠요,"소설, ","일본소설, 일본소설일반, ",463,9.1,63.0
칼의 노래,김훈,"소설, 소설, ","한국소설, 역사/대하소설, 장르소설, 역사소설, ",161,9.6,280.0
나의 아름다운 정원,심윤경,"소설, ","한국소설, 한국소설일반, ",465,9.71,91.0
색채가 없는 다자키 쓰쿠루와 그가 순례를 떠난 해,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",466,9.07,171.0
타나토노트 1,베르나르 베르베르,"소설, 소설, 소설, 소설, ","프랑스소설, 미스터리/스릴러소설, 프랑스소설, SF/과학소설, 장르소설, SF/과학소설, 장르소설, 미스터리/스릴러소설, ",467,9.14,120.0
개미 1,베르나르 베르베르,"소설, ","프랑스소설, 프랑스소설일반, ",468,9.43,143.0
모방범 3,미야베 미유키,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",469,9.72,52.0
변신,프란츠 카프카,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",470,9.69,109.0
스푸트니크의 연인,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",471,9.12,24.0
바람의 노래를 들어라,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",472,8.93,99.0
네루다의 우편배달부,안토니오 스카르메타,"소설, 소설, 소설, ","기타나라소설, 중남미소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",473,9.41,87.0
다섯째 아이,도리스 레싱,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",474,8.98,93.0
이반 데니소비치 수용소의 하루,알렉산드르 솔제니친,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",475,9.69,158.0
"영웅왕, 극한의 무를 위해 전생하다 9",하야켄,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",476,0.0,
너 나를 좋아하는 거 맞지? 일단 시험 삼아 사귀어 볼래? 1,노조미 코타,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",477,10.0,1.0
난세의 영웅 1: 난세,이원호,"소설, ","한국소설, 한국소설일반, ",478,0.0,
난세의 영웅 2: 내란,이원호,"소설, ","한국소설, 한국소설일반, ",479,0.0,
이달의 장르소설 9,김호야 외,"소설, ","한국소설, 한국소설일반, ",480,0.0,
사일런트 위치 4,이소라 마츠리,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",481,10.0,1.0
수속성의 마법사 3: 중앙 연방,쿠보 타다시,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",482,0.0,
백야도,최정삼,"소설, ","한국소설, 한국소설일반, ",483,0.0,
1984(일러스트),조지 오웰,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",484,0.0,
"세계 최고의 암살자, 이세계 귀족으로 전생하다 7",츠키요 루이,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",485,10.0,1.0
데이지 존스 앤 더 식스,테일러 젠킨스 리드,"소설, ","영미소설, 영미소설일반, ",486,10.0,2.0
클라우드 쿠쿠 랜드(Cloud Cuckoo Land),앤서니 도어,"소설, 소설, ","영미소설, 판타지소설, 장르소설, 판타지소설, ",487,0.0,
토지 1-20권 세트,박경리,"소설, 소설, ","한국소설, 고전소설/문학선, 고전소설/문학선, 한국고전소설/문학선, ",488,10.0,1.0
데드맨,가와이 간지,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",489,10.0,9.0
가족주의보,리사 주얼,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",490,10.0,2.0
가위바위보,앨리스 피니,"소설, ","영미소설, 미스터리/스릴러소설, ",491,9.63,22.0
완벽한 케이크의 맛,김혜진,"소설, ","한국소설, 한국소설일반, ",492,0.0,
페퍼스 고스트,이사카 고타로,"소설, 소설, ","일본소설, 판타지소설, 장르소설, 판타지소설, ",493,9.93,33.0
따르는 사람들,마이크 오머,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",494,9.6,23.0
크눌프(초판본)(리커버 한정판),헤르만 헤세,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",495,0.0,
인간의 대지: 바람과 모래와 별들(1939년 오리지널 초판본 표지디자인),앙트안 드 생텍쥐페리,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",496,0.0,
하늘이여 땅이여 2,김진명,"소설, ","한국소설, 한국소설일반, ",497,10.0,3.0
약속,데이먼 갤것,"소설, ","기타나라소설, 아프리카소설, ",498,10.0,14.0
딩,문진영,"소설, ","한국소설, 한국소설일반, ",499,10.0,7.0
디 아더 유(The Other You),J. S. 먼로,"소설, ","영미소설, 미스터리/스릴러소설, ",500,9.62,32.0
마음,나쓰메소세키,"소설, ","일본소설, 일본소설일반, ",401,9.81,166.0
여자 없는 남자들,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",402,9.26,144.0
박사가 사랑한 수식,오가와 요코,"소설, ","일본소설, 일본소설일반, ",403,9.63,72.0
야만적인 앨리스씨,황정은,"소설, ","한국소설, 한국소설일반, ",404,9.54,24.0
나는 고양이로소이다,나쓰메 소세키,"소설, 소설, ","일본소설, 고전소설/문학선, 고전소설/문학선, 일본고전소설/문학선, ",405,9.57,141.0
이상 소설 전집,권영민,"소설, 소설, 소설, ","한국소설, 고전소설/문학선, 고전소설/문학선, 한국고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",406,9.81,41.0
매스커레이드 호텔,히가시노 게이고,"소설, 소설, 소설, 소설, ","일본소설, 미스터리/스릴러소설, 일본소설, 드라마/영화소설, 장르소설, 미스터리/스릴러소설, 장르소설, 드라마/영화소설, ",407,9.47,261.0
유리알 유희 1,헤르만 헤세,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",408,9.8,55.0
우리는 사랑일까,알랭 드 보통,"소설, ","영미소설, 영미소설일반, ",409,9.04,155.0
SF 명예의 전당 1: 전설의 밤,아이작 아시모프,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",410,9.42,20.0
지하로부터의 수기,표도르 도스토예프스키,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",411,9.53,58.0
욕망이라는 이름의 전차,테네시 윌리엄스,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",412,9.67,41.0
죽은 시인의 사회,N.H.클라인바움,"소설, 소설, 소설, ","영미소설, 영미소설일반, 영미소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",413,9.58,220.0
나르치스와 골드문트,헤르만 헤세,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",414,9.56,80.0
모래의 여자,아베 코보,"소설, 소설, 소설, ","일본소설, 고전소설/문학선, 고전소설/문학선, 일본고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",415,9.32,69.0
1그램의 무게,임제훈,"소설, ","한국소설, 한국소설일반, ",416,10.0,1.0
개의 설계사,단요,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",417,0.0,
더 게임,김인숙,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",418,0.0,
베르나르 베르베르 한국어판 30주년 기념 특별판 세트,베르나르 베르베르,"소설, ","프랑스소설, 프랑스소설일반, ",419,10.0,1.0
종이 여자,기욤 뮈소,"소설, ","프랑스소설, 프랑스소설일반, ",420,10.0,15.0
하늘이여 땅이여 1,김진명,"소설, ","한국소설, 한국소설일반, ",421,10.0,10.0
노인과 바다: 1952년 오리지널 초판본 표지디자인,어니스트 헤밍웨이,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",422,10.0,8.0
수확자 Scythe,닐 셔스터먼,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",423,9.38,11.0
화이트 러시,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",424,9.56,76.0
전지적 독자 시점 PART 2: 1,싱숑,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",425,10.0,20.0
쿼런틴,그렉 이건,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",426,9.85,70.0
데뷔 못 하면 죽는 병 걸림 1부 초판 한정 굿즈박스 세트,백덕수,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",427,9.79,50.0
이상한 집,우케쓰,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",428,9.41,64.0
존재의 세 가지 거짓말,아고타 크리스토프,"소설, ","프랑스소설, 프랑스소설일반, ",429,9.46,34.0
어린 왕자(Le Petit Prince)(교보문고 특별판),앙투안 드 생텍쥐페리,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",430,9.76,54.0
아노말리,에르베 르 텔리에,"소설, ","프랑스소설, 프랑스소설일반, ",431,9.76,60.0
도리언 그레이의 초상 1890,오스카 와일드,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",432,9.77,18.0
집착,아니 에르노,"소설, ","프랑스소설, 프랑스소설일반, ",433,9.4,13.0
삼체 1: 삼체문제,류츠신,"소설, 소설, ","중국소설, SF/과학소설, 장르소설, SF/과학소설, ",434,10.0,2.0
전지적 독자 시점 PART 1: 8,싱숑,"소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 웹소설, 장르소설, 판타지소설, 장르소설, 웹소설, ",435,9.76,40.0
전지적 독자 시점 PART 1: 1,싱숑,"소설, 소설, 소설, 소설, ","한국소설, 판타지소설, 한국소설, 웹소설, 장르소설, 판타지소설, 장르소설, 웹소설, ",436,9.76,53.0
허상의 어릿광대,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",437,9.72,179.0
재능의 불시착,박소연,"소설, ","한국소설, 한국소설일반, ",438,9.81,45.0
달까지 가자,장류진,"소설, ","한국소설, 한국소설일반, ",439,9.32,263.0
클라라와 태양,가즈오 이시구로,"소설, ","영미소설, 영미소설일반, ",440,9.67,205.0
사람은 무엇으로 사는가(러시아 원전 번역본),레프 톨스토이,"소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, ",441,9.68,138.0
해리 포터와 마법사의 돌(미나리마 에디션),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",442,9.76,97.0
마음을 읽는 아이 오로르,더글라스 케네디,"소설, ","영미소설, 영미소설일반, ",443,9.81,290.0
해리 포터와 혼혈왕자 2(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",444,9.86,79.0
콜 미 바이 유어 네임,안드레 애치먼,"소설, 소설, 소설, ","영미소설, 영미소설일반, 영미소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",445,9.28,78.0
해리 포터 시리즈 1~4권 세트(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",446,9.49,269.0
해리 포터와 불의 잔 2(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",447,9.89,100.0
해리 포터와 불의 잔 3(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",448,9.88,88.0
대도시의 사랑법,박상영,"소설, ","한국소설, 한국소설일반, ",270,8.88,32.0
고래,천명관,"소설, ","한국소설, 한국소설일반, ",36,9.39,339.0
나무,베르나르 베르베르,"소설, ","프랑스소설, 프랑스소설일반, ",353,9.2,158.0
서부 전선 이상 없다,에리히 마리아 레마르크,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 열린책들 세계문학, ",354,9.49,57.0
해변의 카프카(하),무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",355,9.5,64.0
파리대왕,윌리엄 골딩,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 문예 세계문학선, ",85,9.24,39.0
농담,밀란 쿤데라,"소설, 소설, 소설, ","그외유럽소설, 그외유럽소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",357,9.5,134.0
"플라이, 대디, 플라이",가네시로 가즈키,"소설, ","일본소설, 일본소설일반, ",358,10.0,1.0
나는 두 번째 여친이라도 괜찮아 1,니시 죠요,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",359,10.0,1.0
아가씨 돌보기 3,사카이시 유사쿠,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",360,10.0,1.0
빨치산의 딸 2,정지아,"소설, ","한국소설, 한국소설일반, ",361,0.0,
더 케이지,보니 키스틀러,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",362,10.0,21.0
에리스의 성배 3,토키와 쿠지라,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",363,8.75,2.0
보이드 씨의 기묘한 저택,하지은,"소설, ","한국소설, 한국소설일반, ",364,10.0,1.0
구들 밑에 일군 밭,한미선,"소설, ","한국소설, 한국소설일반, ",365,0.0,
마이크로스파이 앙상블,이사카 고타로,"소설, ","일본소설, 일본소설일반, ",366,10.0,4.0
마음 편해지고 싶은 사람들을 위한 워크숍,정혜윤,"소설, ","한국소설, 한국소설일반, ",368,10.0,1.0
그 여성향 게임은 우리에게 가혹한 세계입니다 1,미시마 요무,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",369,10.0,5.0
보이 프럼 더 우즈,할런 코벤,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",370,10.0,8.0
셰익스피어 4대 비극(초호화 금장 에디션),윌리엄 셰익스피어,"소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, ",371,0.0,
모양새,최미래,"소설, ","한국소설, 한국소설일반, ",372,10.0,1.0
등대,미야모토 테루,"소설, ","일본소설, 일본소설일반, ",373,10.0,11.0
광개토태왕 담덕 6: 상업의 길,엄광용,"소설, 소설, ","한국소설, 역사/대하소설, 장르소설, 역사소설, ",374,10.0,7.0
가여운 것들,앨러스데어 그레이,"소설, 소설, 소설, ","영미소설, 영미소설일반, 영미소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",375,9.72,13.0
거울 속 외딴 성(영화 특별판),츠지무라 미즈키,"소설, 소설, 소설, 소설, 소설, ","일본소설, 일본소설일반, 일본소설, 미스터리/스릴러소설, 일본소설, 드라마/영화소설, 장르소설, 미스터리/스릴러소설, 장르소설, 드라마/영화소설, ",376,10.0,26.0
하우스메이드,프리다 맥파든,"소설, ","영미소설, 미스터리/스릴러소설, ",377,9.75,32.0
나의 마지막 엄마,아사다 지로,"소설, ","일본소설, 일본소설일반, ",378,9.85,25.0
속죄,이언 매큐언,"소설, ","영미소설, 영미소설일반, ",379,10.0,9.0
신들은 죽임당하지 않을 것이다,켄 리우,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",380,10.0,18.0
나의 아름다운 날들,정지아,"소설, ","한국소설, 한국소설일반, ",381,10.0,31.0
러브 몬스터,이두온,"소설, ","한국소설, 한국소설일반, ",382,9.52,39.0
천 개의 찬란한 태양,할레드 호세이니,"소설, ","영미소설, 영미소설일반, ",383,9.9,18.0
제노사이드,다카노 가즈아키,"소설, 소설, ","일본소설, 판타지소설, 장르소설, 판타지소설, ",384,9.62,172.0
듄 1(DUNE),프랭크 허버트,"소설, 소설, 소설, 소설, ","영미소설, SF/과학소설, 영미소설, 드라마/영화소설, 장르소설, SF/과학소설, 장르소설, 드라마/영화소설, ",385,9.64,165.0
시지프 신화,알베르 카뮈,"소설, 소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",88,9.57,178.0
어떤 물질의 사랑,천선란,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",387,9.84,48.0
세계의 끝과 하드보일드 원더랜드 1,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",388,9.82,33.0
해리 포터와 혼혈왕자 1(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",389,9.87,77.0
해리 포터와 아즈카반의 죄수(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",390,9.95,97.0
해리 포터와 아즈카반의 죄수 1(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",391,9.68,122.0
해리 포터와 아즈카반의 죄수 2(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",392,9.8,115.0
남은 인생 10년,코사카 루카,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",393,9.58,5.0
파우스트 1(Faust),요한 볼프강 폰 괴테,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",394,10.0,11.0
종이 동물원,켄 리우,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",395,9.67,148.0
흰,한강,"소설, ","한국소설, 한국소설일반, ",396,9.36,161.0
친밀한 이방인,정한아,"소설, ","한국소설, 한국소설일반, ",398,9.68,187.0
남한산성,김훈,"소설, 소설, 소설, 소설, ","한국소설, 역사/대하소설, 한국소설, 드라마/영화소설, 장르소설, 역사소설, 장르소설, 드라마/영화소설, ",399,9.59,185.0
초속 5센티미터,신카이 마코토,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",400,9.71,84.0
새의 선물,은희경,"소설, ","한국소설, 한국소설일반, ",251,9.88,30.0
나는 나를 파괴할 권리가 있다,김영하,"소설, ","한국소설, 한국소설일반, ",252,9.85,21.0
방금 떠나온 세계,김초엽,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",253,9.66,226.0
단순한 진심,조해진,"소설, ","한국소설, 한국소설일반, ",254,9.56,71.0
숨,테드 창,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",255,9.46,391.0
낭만적 연애와 그 후의 일상,알랭 드 보통,"소설, ","영미소설, 영미소설일반, ",256,9.05,486.0
픽션들,호르헤 루이스 보르헤스,"소설, 소설, 소설, ","기타나라소설, 중남미소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 민음사 세계문학전집, ",257,9.48,67.0
상실의 시대(원제: 노르웨이의 숲),무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",258,8.96,431.0
위대한 개츠비,F. 스콧 피츠제럴드,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",284,9.42,317.0
카타리나 블룸의 잃어버린 명예,하인리히 뵐,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",260,9.54,141.0
반에서 가장 싫어하는 여자애와 결혼하게 되었다 6,아마노 세이주,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",261,10.0,4.0
1Q84 1,무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",262,10.0,2.0
도서부 종이접기 클럽,이종산,"소설, ","한국소설, 한국소설일반, ",263,10.0,11.0
하야부사 소방단,이케이도 준,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",264,9.56,53.0
어린 왕자: 1943년 오리지널 초판본 표지디자인,앙투안 생텍쥐페리,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",265,10.0,4.0
자살,에두아르 르베,"소설, ","프랑스소설, 프랑스소설일반, ",266,10.0,12.0
방주,유키 하루오,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",267,9.01,138.0
댄스 댄스 댄스(하),무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",268,9.17,9.0
댄스 댄스 댄스(상),무라카미 하루키,"소설, ","일본소설, 일본소설일반, ",269,10.0,9.0
녹나무의 파수꾼,히가시노 게이고,"소설, ","일본소설, 일본소설일반, ",272,9.52,587.0
금각사,미시마 유키오,"소설, ","일본소설, 일본소설일반, ",273,9.51,101.0
동급생,프레드 울만,"소설, ","독일소설, 독일소설일반, ",274,9.66,200.0
제5도살장,커트 보니것,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 문학동네 세계문학전집, ",275,9.53,148.0
데미안: 오리지널 초판본 표지디자인,이미영,"소설, ","독일소설, 독일소설일반, ",276,9.4,71.0
수레바퀴 아래서: 오리지널 초판본 표지디자인,김선형,"소설, ","독일소설, 독일소설일반, ",277,10.0,46.0
사람은 무엇으로 사는가,톨스토이,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 문예 세계문학선, ",278,9.67,126.0
애크로이드 살인 사건,애거서 크리스티,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",279,9.81,30.0
안드로이드는 전기양의 꿈을 꾸는가,필립 K. 딕,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",280,9.48,55.0
롤리타,블라디미르 나보코프,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 문학동네 세계문학전집, ",281,9.36,112.0
고도를 기다리며,사뮈엘 베케트,"소설, 소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",282,9.48,191.0
세일즈맨의 죽음,아서 밀러,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",283,9.54,69.0
리어 왕,윌리엄 셰익스피어,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",285,9.55,33.0
맥베스,윌리엄 셰익스피어,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",286,9.38,59.0
황야의 이리,헤르만 헤세,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",287,9.46,63.0
달의 바다,정한아,"소설, ","한국소설, 한국소설일반, ",288,0.0,
귀멸의 칼날 노벨라이즈 2,Gotouge Koyoharu,"소설, 소설, ","일본소설, 판타지소설, 장르소설, 판타지소설, ",289,10.0,1.0
우주를 듣는 소년,루스 오제키,"소설, ","영미소설, 영미소설일반, ",290,10.0,27.0
SF보다 Vol 1 얼음,곽재식 외,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",291,9.85,47.0
"땅거미 질 때 샌디에이고에서 로스앤젤레스로 운전하며 소형 디지털 녹음기에 구술한, 막연히 LA/운전 시들이라고 생각하는 작품들의 모음",정지돈,"소설, ","한국소설, 한국소설일반, ",292,9.61,14.0
파쇄,구병모,"소설, ","한국소설, 한국소설일반, ",293,9.71,42.0
1980년 5월 24일,조성기,"소설, ","한국소설, 한국소설일반, ",294,10.0,7.0
백야행 1,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",295,9.62,209.0
